invoice_date,invoice_no,customer_id,gender,age,shopping_mall,category,quantity,price,payment_method,Sales amount
25-02-2023,I289186,C261638,Female,35,Mall of Istanbul,Toys,5,179.2,Credit Card,896.0
27-11-2022,I289187,C589101,Female,32,Metropol AVM,Clothing,3,900.24,Cash,2700.7200000000003
23-07-2022,I289188,C157430,Male,47,Kanyon,Technology,2,2100.0,Credit Card,4200.0
12-12-2021,I289195,C241640,Male,69,Metropol AVM,Clothing,1,300.08,Credit Card,300.08
24-01-2021,I289196,C212209,Male,31,Kanyon,Books,2,30.3,Credit Card,60.6
21-10-2022,I289197,C221125,Male,46,Mall of Istanbul,Clothing,3,900.24,Cash,2700.7200000000003
31-07-2021,I289203,C247748,Female,27,Kanyon,Clothing,5,1500.4,Debit Card,7502.0
13-02-2022,I289206,C864991,Male,26,Metrocity,Souvenir,3,35.19,Cash,105.57
09-09-2021,I289211,C159830,Female,53,Kanyon,Shoes,1,600.17,Debit Card,600.17
25-12-2021,I289213,C109149,Female,51,Metrocity,Food & Beverage,2,10.46,Cash,20.92
16-02-2022,I289215,C789840,Male,27,Mall of Istanbul,Clothing,1,300.08,Debit Card,300.08
15-03-2021,I289225,C101878,Male,39,Cevahir AVM,Cosmetics,4,162.64,Cash,650.56
23-12-2021,I289228,C204134,Female,44,Metropol AVM,Shoes,3,1800.51,Cash,5401.53
29-06-2022,I289231,C102146,Female,68,Metropol AVM,Food & Beverage,1,5.23,Cash,5.23
20-11-2022,I289237,C242353,Male,59,Viaport Outlet,Clothing,3,900.24,Debit Card,2700.7200000000003
17-03-2022,I289239,C712084,Female,66,Metrocity,Technology,1,1050.0,Cash,1050.0
08-08-2021,I289241,C314807,Female,36,Kanyon,Clothing,3,900.24,Credit Card,2700.7200000000003
15-07-2021,I289249,C646004,Male,33,Mall of Istanbul,Food & Beverage,4,20.92,Cash,83.68
22-12-2021,I289250,C241806,Female,20,Kanyon,Toys,1,35.84,Credit Card,35.84
05-04-2022,I289252,C298975,Female,51,Metropol AVM,Food & Beverage,3,15.69,Credit Card,47.07
20-12-2021,I289255,C268950,Female,56,Kanyon,Technology,5,5250.0,Debit Card,26250.0
08-09-2022,I289258,C772397,Male,68,Cevahir AVM,Shoes,4,2400.68,Credit Card,9602.72
22-09-2021,I289263,C274994,Male,29,Istinye Park,Food & Beverage,2,10.46,Credit Card,20.92
18-12-2022,I289265,C414134,Male,58,Metropol AVM,Clothing,5,1500.4,Credit Card,7502.0
13-03-2022,I289267,C111659,Female,18,Forum Istanbul,Souvenir,3,35.19,Cash,105.57
09-02-2021,I289270,C627455,Male,50,Viaport Outlet,Clothing,5,1500.4,Cash,7502.0
11-01-2022,I289274,C175770,Male,64,Mall of Istanbul,Clothing,3,900.24,Credit Card,2700.7200000000003
13-01-2022,I289277,C160378,Female,44,Metropol AVM,Shoes,1,600.17,Cash,600.17
25-05-2022,I289278,C254346,Male,26,Kanyon,Clothing,1,300.08,Credit Card,300.08
04-11-2022,I289282,C140545,Male,68,Kanyon,Food & Beverage,4,20.92,Credit Card,83.68
06-04-2022,I289283,C286121,Male,58,Zorlu Center,Clothing,1,300.08,Debit Card,300.08
05-01-2023,I289284,C100551,Female,32,Kanyon,Technology,1,1050.0,Debit Card,1050.0
03-12-2022,I289286,C269545,Female,20,Mall of Istanbul,Food & Beverage,2,10.46,Cash,20.92
08-11-2022,I289287,C798023,Female,43,Metrocity,Food & Beverage,3,15.69,Debit Card,47.07
16-09-2022,I289288,C463186,Male,39,Emaar Square Mall,Food & Beverage,5,26.15,Debit Card,130.75
25-05-2021,I289292,C556822,Male,69,Kanyon,Cosmetics,1,40.66,Credit Card,40.66
01-11-2021,I289294,C105725,Male,51,Viaport Outlet,Cosmetics,4,162.64,Debit Card,650.56
17-12-2021,I289297,C299570,Female,49,Metrocity,Cosmetics,2,81.32,Cash,162.64
28-02-2021,I289311,C228842,Female,19,Kanyon,Clothing,2,600.16,Credit Card,1200.32
28-10-2022,I289312,C254253,Female,33,Metropol AVM,Clothing,5,1500.4,Cash,7502.0
01-03-2021,I289315,C215222,Male,36,Mall of Istanbul,Food & Beverage,5,26.15,Credit Card,130.75
04-05-2022,I289317,C333246,Female,46,Metropol AVM,Clothing,3,900.24,Debit Card,2700.7200000000003
13-12-2022,I289319,C206051,Female,57,Emaar Square Mall,Cosmetics,4,162.64,Credit Card,650.56
03-12-2021,I289321,C163934,Female,31,Kanyon,Cosmetics,2,81.32,Debit Card,162.64
27-04-2021,I289326,C294774,Male,59,Metrocity,Clothing,4,1200.32,Credit Card,4801.28
02-12-2022,I289331,C767427,Male,53,Forum Istanbul,Clothing,4,1200.32,Credit Card,4801.28
04-02-2023,I289334,C724943,Male,63,Kanyon,Books,4,60.6,Cash,242.4
21-08-2022,I289339,C439339,Female,56,Mall of Istanbul,Clothing,5,1500.4,Debit Card,7502.0
02-10-2021,I289341,C114368,Female,56,Kanyon,Souvenir,2,23.46,Cash,46.92
03-09-2021,I289343,C141184,Male,43,Viaport Outlet,Clothing,3,900.24,Cash,2700.7200000000003
17-01-2023,I289344,C197522,Male,39,Emaar Square Mall,Cosmetics,4,162.64,Credit Card,650.56
15-06-2021,I289346,C233337,Male,43,Zorlu Center,Toys,4,143.36,Credit Card,573.44
13-09-2021,I289347,C334430,Male,63,Metrocity,Souvenir,2,23.46,Cash,46.92
31-01-2022,I289348,C235849,Female,23,Mall of Istanbul,Clothing,3,900.24,Cash,2700.7200000000003
07-11-2021,I289349,C464902,Male,47,Mall of Istanbul,Clothing,2,600.16,Cash,1200.32
25-03-2021,I289352,C223364,Male,43,Cevahir AVM,Clothing,1,300.08,Credit Card,300.08
16-12-2021,I289358,C972703,Female,50,Kanyon,Cosmetics,1,40.66,Cash,40.66
17-02-2022,I289361,C180516,Male,48,Mall of Istanbul,Shoes,3,1800.51,Cash,5401.53
25-06-2022,I289363,C103126,Male,23,Metrocity,Souvenir,4,46.92,Credit Card,187.68
25-02-2023,I289371,C178719,Male,50,Zorlu Center,Technology,4,4200.0,Cash,16800.0
23-08-2021,I289372,C181842,Male,36,Istinye Park,Cosmetics,3,121.98,Cash,365.94
25-03-2022,I289386,C538779,Female,26,Istinye Park,Food & Beverage,3,15.69,Credit Card,47.07
10-10-2022,I289390,C765311,Male,40,Emaar Square Mall,Souvenir,1,11.73,Credit Card,11.73
26-03-2022,I289392,C211099,Male,48,Mall of Istanbul,Shoes,4,2400.68,Debit Card,9602.72
14-02-2021,I289398,C248944,Male,42,Forum Istanbul,Shoes,4,2400.68,Credit Card,9602.72
25-03-2021,I289400,C303057,Male,69,Metrocity,Clothing,2,600.16,Debit Card,1200.32
23-05-2021,I289402,C144453,Female,29,Mall of Istanbul,Clothing,4,1200.32,Cash,4801.28
14-08-2021,I289404,C150116,Male,24,Mall of Istanbul,Clothing,3,900.24,Debit Card,2700.7200000000003
17-01-2023,I289405,C290404,Female,33,Istinye Park,Cosmetics,3,121.98,Cash,365.94
02-05-2021,I289407,C273662,Female,22,Viaport Outlet,Books,2,30.3,Credit Card,60.6
11-09-2021,I289409,C104669,Female,51,Metropol AVM,Souvenir,2,23.46,Credit Card,46.92
29-04-2022,I289410,C119495,Female,67,Kanyon,Clothing,3,900.24,Debit Card,2700.7200000000003
22-10-2022,I289418,C218901,Female,22,Metrocity,Clothing,1,300.08,Debit Card,300.08
11-02-2022,I289423,C168138,Male,37,Mall of Istanbul,Clothing,4,1200.32,Debit Card,4801.28
08-09-2022,I289425,C661508,Male,19,Metropol AVM,Food & Beverage,5,26.15,Cash,130.75
28-08-2021,I289426,C518226,Male,29,Mall of Istanbul,Food & Beverage,5,26.15,Cash,130.75
19-04-2021,I289432,C544280,Female,45,Mall of Istanbul,Food & Beverage,5,26.15,Credit Card,130.75
24-10-2021,I289433,C129770,Female,25,Istinye Park,Clothing,1,300.08,Debit Card,300.08
28-07-2022,I289438,C944648,Female,23,Metrocity,Clothing,4,1200.32,Cash,4801.28
15-06-2022,I289439,C261930,Male,65,Kanyon,Shoes,1,600.17,Cash,600.17
08-03-2021,I289440,C929303,Female,43,Metrocity,Cosmetics,3,121.98,Cash,365.94
02-04-2022,I289444,C320646,Male,37,Metropol AVM,Clothing,3,900.24,Cash,2700.7200000000003
20-08-2021,I289446,C966297,Male,29,Mall of Istanbul,Toys,5,179.2,Credit Card,896.0
08-03-2022,I289449,C946232,Female,30,Metropol AVM,Clothing,1,300.08,Credit Card,300.08
22-08-2022,I289450,C987049,Female,67,Istinye Park,Clothing,5,1500.4,Cash,7502.0
21-06-2022,I289452,C284733,Male,35,Metrocity,Clothing,2,600.16,Cash,1200.32
11-02-2023,I289455,C408766,Female,65,Metrocity,Technology,1,1050.0,Debit Card,1050.0
09-05-2022,I289459,C900909,Female,47,Kanyon,Clothing,1,300.08,Cash,300.08
01-05-2021,I289464,C238087,Female,69,Metrocity,Toys,3,107.52,Credit Card,322.56
09-08-2021,I289468,C238265,Male,33,Forum Istanbul,Cosmetics,4,162.64,Cash,650.56
14-10-2021,I289469,C332022,Male,24,Forum Istanbul,Clothing,4,1200.32,Credit Card,4801.28
19-03-2022,I289472,C707934,Male,61,Mall of Istanbul,Souvenir,5,58.65,Debit Card,293.25
19-08-2021,I289473,C272149,Male,65,Viaport Outlet,Toys,2,71.68,Credit Card,143.36
11-08-2022,I289475,C491444,Female,67,Emaar Square Mall,Cosmetics,4,162.64,Credit Card,650.56
19-10-2021,I289478,C287324,Female,48,Mall of Istanbul,Clothing,2,600.16,Cash,1200.32
08-09-2022,I289484,C339760,Male,45,Mall of Istanbul,Clothing,4,1200.32,Credit Card,4801.28
08-04-2021,I289493,C308089,Female,46,Emaar Square Mall,Clothing,3,900.24,Credit Card,2700.7200000000003
06-02-2021,I289496,C331872,Male,31,Mall of Istanbul,Souvenir,3,35.19,Cash,105.57
23-03-2022,I289498,C133101,Female,55,Kanyon,Clothing,4,1200.32,Credit Card,4801.28
22-05-2022,I289499,C144851,Male,32,Emaar Square Mall,Cosmetics,5,203.3,Cash,1016.5
01-06-2021,I289508,C308014,Female,64,Viaport Outlet,Clothing,5,1500.4,Debit Card,7502.0
02-06-2021,I289510,C574711,Female,44,Zorlu Center,Clothing,1,300.08,Debit Card,300.08
01-01-2022,I289512,C431022,Male,53,Kanyon,Cosmetics,4,162.64,Debit Card,650.56
04-11-2021,I289516,C280253,Male,43,Zorlu Center,Clothing,5,1500.4,Credit Card,7502.0
24-12-2022,I289520,C932783,Male,52,Istinye Park,Toys,5,179.2,Cash,896.0
05-05-2021,I289525,C172539,Male,23,Mall of Istanbul,Food & Beverage,5,26.15,Cash,130.75
01-12-2022,I289530,C112514,Female,37,Emaar Square Mall,Souvenir,3,35.19,Debit Card,105.57
25-03-2021,I289543,C175153,Female,69,Istinye Park,Books,2,30.3,Cash,60.6
24-02-2022,I289547,C147267,Male,63,Mall of Istanbul,Toys,1,35.84,Debit Card,35.84
15-10-2022,I289549,C290646,Male,30,Mall of Istanbul,Clothing,3,900.24,Cash,2700.7200000000003
23-05-2021,I289550,C142628,Male,51,Kanyon,Technology,5,5250.0,Cash,26250.0
07-01-2022,I289562,C336494,Male,19,Viaport Outlet,Clothing,3,900.24,Cash,2700.7200000000003
25-06-2022,I289565,C331315,Female,55,Forum Istanbul,Toys,5,179.2,Credit Card,896.0
06-01-2023,I289568,C465485,Male,30,Zorlu Center,Cosmetics,1,40.66,Cash,40.66
25-02-2021,I289570,C333082,Male,37,Forum Istanbul,Toys,1,35.84,Cash,35.84
25-07-2021,I289572,C108689,Female,64,Kanyon,Food & Beverage,3,15.69,Credit Card,47.07
08-10-2021,I289574,C330685,Female,68,Mall of Istanbul,Clothing,5,1500.4,Cash,7502.0
15-07-2022,I289580,C173467,Male,30,Metropol AVM,Food & Beverage,3,15.69,Cash,47.07
16-09-2022,I289588,C208734,Female,58,Cevahir AVM,Food & Beverage,3,15.69,Credit Card,47.07
28-06-2022,I289589,C841282,Male,43,Forum Istanbul,Clothing,3,900.24,Cash,2700.7200000000003
10-12-2021,I289590,C736137,Male,62,Kanyon,Cosmetics,5,203.3,Credit Card,1016.5
09-02-2021,I289595,C206455,Female,63,Zorlu Center,Food & Beverage,1,5.23,Credit Card,5.23
11-10-2022,I289596,C176504,Female,18,Istinye Park,Food & Beverage,2,10.46,Cash,20.92
24-05-2021,I289597,C103386,Male,27,Metropol AVM,Shoes,5,3000.85,Credit Card,15004.25
10-11-2022,I289600,C455211,Female,31,Mall of Istanbul,Food & Beverage,3,15.69,Credit Card,47.07
26-08-2022,I289601,C334146,Female,29,Istinye Park,Clothing,4,1200.32,Debit Card,4801.28
04-07-2021,I289603,C200454,Female,57,Zorlu Center,Toys,1,35.84,Cash,35.84
09-12-2022,I289605,C652458,Female,53,Kanyon,Cosmetics,4,162.64,Debit Card,650.56
08-03-2023,I289611,C222906,Female,45,Cevahir AVM,Clothing,3,900.24,Debit Card,2700.7200000000003
21-08-2022,I289612,C446749,Male,62,Viaport Outlet,Cosmetics,3,121.98,Debit Card,365.94
30-01-2023,I289616,C149476,Female,55,Kanyon,Shoes,1,600.17,Debit Card,600.17
09-04-2022,I289619,C733709,Male,64,Emaar Square Mall,Toys,4,143.36,Debit Card,573.44
24-01-2021,I289624,C227878,Female,57,Metrocity,Clothing,2,600.16,Credit Card,1200.32
24-06-2022,I289628,C678901,Female,24,Kanyon,Clothing,4,1200.32,Credit Card,4801.28
26-02-2022,I289630,C323692,Male,61,Istinye Park,Books,1,15.15,Cash,15.15
20-08-2021,I289632,C459782,Male,55,Mall of Istanbul,Cosmetics,3,121.98,Debit Card,365.94
28-01-2023,I289633,C153281,Male,57,Viaport Outlet,Books,3,45.45,Cash,136.35000000000002
13-12-2021,I289634,C246249,Male,43,Zorlu Center,Food & Beverage,3,15.69,Cash,47.07
07-03-2023,I289636,C324765,Female,19,Forum Istanbul,Clothing,3,900.24,Credit Card,2700.7200000000003
06-10-2021,I289638,C198443,Female,61,Mall of Istanbul,Clothing,4,1200.32,Cash,4801.28
09-06-2022,I289639,C124758,Male,43,Istinye Park,Clothing,4,1200.32,Debit Card,4801.28
22-08-2022,I289643,C584700,Female,43,Kanyon,Technology,2,2100.0,Cash,4200.0
23-05-2022,I289645,C308406,Male,21,Mall of Istanbul,Souvenir,4,46.92,Cash,187.68
11-08-2021,I289646,C118150,Female,60,Metropol AVM,Food & Beverage,2,10.46,Cash,20.92
20-09-2021,I289648,C134822,Male,57,Forum Istanbul,Cosmetics,1,40.66,Cash,40.66
15-02-2021,I289649,C624151,Female,36,Metropol AVM,Clothing,4,1200.32,Cash,4801.28
18-05-2022,I289651,C280910,Male,20,Kanyon,Clothing,1,300.08,Debit Card,300.08
11-02-2021,I289656,C307136,Male,58,Forum Istanbul,Clothing,3,900.24,Credit Card,2700.7200000000003
26-09-2022,I289662,C532445,Male,41,Emaar Square Mall,Books,4,60.6,Credit Card,242.4
22-02-2023,I289664,C163683,Female,41,Emaar Square Mall,Toys,4,143.36,Credit Card,573.44
22-05-2022,I289671,C935094,Female,60,Metropol AVM,Toys,1,35.84,Credit Card,35.84
22-02-2022,I289676,C322623,Female,56,Emaar Square Mall,Cosmetics,5,203.3,Cash,1016.5
31-03-2022,I289679,C260310,Female,64,Istinye Park,Clothing,4,1200.32,Debit Card,4801.28
23-02-2023,I289680,C197620,Female,51,Cevahir AVM,Food & Beverage,4,20.92,Debit Card,83.68
06-02-2023,I289682,C750350,Female,31,Istinye Park,Clothing,3,900.24,Cash,2700.7200000000003
16-02-2021,I289683,C277880,Male,55,Viaport Outlet,Clothing,5,1500.4,Credit Card,7502.0
26-03-2022,I289689,C338059,Female,22,Kanyon,Clothing,5,1500.4,Debit Card,7502.0
18-04-2022,I289690,C185940,Male,46,Mall of Istanbul,Food & Beverage,3,15.69,Cash,47.07
24-08-2021,I289695,C280553,Female,20,Kanyon,Clothing,1,300.08,Cash,300.08
25-01-2022,I289703,C320158,Female,58,Istinye Park,Cosmetics,5,203.3,Credit Card,1016.5
30-08-2021,I289704,C190397,Female,27,Metropol AVM,Books,5,75.75,Cash,378.75
14-12-2021,I289705,C259255,Female,46,Istinye Park,Cosmetics,2,81.32,Cash,162.64
18-08-2022,I289706,C197819,Female,20,Istinye Park,Food & Beverage,5,26.15,Debit Card,130.75
10-04-2022,I289707,C214826,Male,45,Kanyon,Toys,4,143.36,Credit Card,573.44
08-04-2022,I289708,C264699,Male,52,Mall of Istanbul,Shoes,2,1200.34,Cash,2400.68
08-11-2021,I289709,C325844,Male,33,Cevahir AVM,Shoes,4,2400.68,Credit Card,9602.72
06-12-2022,I289710,C320020,Female,18,Metropol AVM,Shoes,5,3000.85,Credit Card,15004.25
09-03-2021,I289719,C182017,Male,60,Kanyon,Cosmetics,3,121.98,Debit Card,365.94
03-07-2021,I289727,C285768,Female,47,Metrocity,Technology,4,4200.0,Cash,16800.0
06-03-2023,I289728,C132516,Female,65,Cevahir AVM,Clothing,1,300.08,Credit Card,300.08
21-07-2021,I289729,C817996,Female,54,Mall of Istanbul,Cosmetics,1,40.66,Credit Card,40.66
27-08-2021,I289732,C626579,Female,39,Mall of Istanbul,Clothing,2,600.16,Credit Card,1200.32
28-04-2021,I289734,C252905,Male,44,Metropol AVM,Technology,5,5250.0,Debit Card,26250.0
12-06-2021,I289736,C131382,Female,65,Viaport Outlet,Food & Beverage,1,5.23,Debit Card,5.23
02-02-2022,I289738,C204568,Female,56,Mall of Istanbul,Clothing,4,1200.32,Cash,4801.28
02-02-2023,I289743,C312514,Female,46,Metrocity,Souvenir,4,46.92,Debit Card,187.68
07-10-2021,I289744,C268857,Male,50,Kanyon,Cosmetics,5,203.3,Cash,1016.5
28-03-2022,I289746,C230261,Male,38,Metropol AVM,Clothing,4,1200.32,Credit Card,4801.28
07-07-2022,I289748,C943194,Female,65,Metropol AVM,Clothing,2,600.16,Credit Card,1200.32
28-12-2022,I289749,C124812,Female,37,Kanyon,Shoes,4,2400.68,Credit Card,9602.72
11-07-2021,I289750,C142357,Female,54,Metropol AVM,Clothing,3,900.24,Cash,2700.7200000000003
27-10-2022,I289751,C238368,Male,60,Forum Istanbul,Toys,3,107.52,Debit Card,322.56
04-11-2021,I289753,C253948,Male,41,Kanyon,Toys,5,179.2,Debit Card,896.0
16-01-2023,I289758,C194572,Female,43,Metropol AVM,Clothing,4,1200.32,Cash,4801.28
18-04-2021,I289761,C287723,Male,53,Mall of Istanbul,Clothing,1,300.08,Cash,300.08
25-11-2021,I289763,C181033,Male,34,Mall of Istanbul,Cosmetics,3,121.98,Credit Card,365.94
27-03-2022,I289766,C391245,Male,46,Mall of Istanbul,Clothing,4,1200.32,Cash,4801.28
29-01-2021,I289767,C139623,Female,69,Kanyon,Shoes,5,3000.85,Debit Card,15004.25
11-02-2023,I289770,C131932,Male,59,Kanyon,Cosmetics,5,203.3,Cash,1016.5
09-07-2022,I289771,C154559,Female,44,Metrocity,Toys,5,179.2,Credit Card,896.0
30-07-2022,I289778,C126484,Male,68,Metropol AVM,Food & Beverage,4,20.92,Debit Card,83.68
30-12-2021,I289788,C132454,Male,33,Kanyon,Cosmetics,2,81.32,Cash,162.64
06-08-2021,I289789,C201456,Female,28,Metrocity,Clothing,4,1200.32,Cash,4801.28
12-02-2023,I289794,C196601,Male,48,Istinye Park,Clothing,4,1200.32,Cash,4801.28
09-08-2022,I289795,C132879,Female,27,Metrocity,Shoes,4,2400.68,Credit Card,9602.72
02-03-2021,I289798,C649436,Male,59,Mall of Istanbul,Clothing,5,1500.4,Debit Card,7502.0
22-03-2021,I289803,C164187,Male,40,Mall of Istanbul,Food & Beverage,1,5.23,Cash,5.23
26-04-2021,I289804,C181179,Female,33,Kanyon,Toys,2,71.68,Cash,143.36
30-06-2022,I289806,C300375,Male,41,Metrocity,Clothing,3,900.24,Credit Card,2700.7200000000003
05-06-2022,I289810,C256684,Female,54,Metropol AVM,Clothing,2,600.16,Cash,1200.32
24-01-2022,I289813,C340358,Female,55,Viaport Outlet,Cosmetics,4,162.64,Credit Card,650.56
15-10-2021,I289814,C114898,Male,35,Istinye Park,Shoes,4,2400.68,Cash,9602.72
14-09-2021,I289815,C241575,Female,61,Istinye Park,Clothing,4,1200.32,Debit Card,4801.28
04-03-2023,I289816,C255847,Female,34,Mall of Istanbul,Clothing,5,1500.4,Cash,7502.0
17-11-2021,I289820,C155567,Female,25,Mall of Istanbul,Clothing,1,300.08,Cash,300.08
13-05-2021,I289826,C320873,Female,49,Mall of Istanbul,Clothing,3,900.24,Credit Card,2700.7200000000003
17-05-2021,I289828,C204897,Female,36,Metrocity,Clothing,5,1500.4,Cash,7502.0
26-06-2021,I289832,C604434,Female,21,Istinye Park,Clothing,3,900.24,Cash,2700.7200000000003
02-08-2022,I289833,C281808,Male,50,Mall of Istanbul,Food & Beverage,5,26.15,Credit Card,130.75
23-01-2021,I289835,C255666,Male,68,Kanyon,Books,1,15.15,Debit Card,15.15
25-08-2021,I289836,C795012,Male,56,Metrocity,Toys,2,71.68,Credit Card,143.36
10-01-2021,I289839,C182572,Female,58,Zorlu Center,Books,4,60.6,Cash,242.4
15-07-2021,I289841,C127004,Female,41,Cevahir AVM,Food & Beverage,1,5.23,Cash,5.23
14-05-2022,I289842,C243987,Female,55,Kanyon,Books,5,75.75,Debit Card,378.75
06-08-2021,I289843,C829834,Male,43,Metropol AVM,Clothing,2,600.16,Credit Card,1200.32
10-02-2021,I289846,C148199,Female,28,Zorlu Center,Cosmetics,3,121.98,Cash,365.94
08-04-2021,I289847,C241683,Male,47,Kanyon,Books,2,30.3,Credit Card,60.6
19-12-2022,I289851,C309607,Female,62,Zorlu Center,Books,3,45.45,Debit Card,136.35000000000002
09-11-2022,I289854,C260089,Male,65,Metropol AVM,Shoes,2,1200.34,Cash,2400.68
08-02-2021,I289855,C133983,Male,62,Metropol AVM,Books,2,30.3,Cash,60.6
02-01-2021,I289856,C284912,Male,45,Mall of Istanbul,Toys,2,71.68,Debit Card,143.36
08-01-2023,I289860,C145731,Male,23,Kanyon,Technology,4,4200.0,Debit Card,16800.0
18-02-2022,I289862,C109835,Male,44,Metropol AVM,Clothing,3,900.24,Cash,2700.7200000000003
21-09-2021,I289864,C532126,Female,21,Mall of Istanbul,Food & Beverage,4,20.92,Credit Card,83.68
02-10-2022,I289865,C235670,Female,40,Metrocity,Shoes,3,1800.51,Debit Card,5401.53
06-01-2022,I289866,C197411,Male,26,Metrocity,Souvenir,3,35.19,Cash,105.57
21-05-2022,I289867,C249447,Male,61,Kanyon,Cosmetics,3,121.98,Credit Card,365.94
15-01-2023,I289870,C276387,Female,44,Viaport Outlet,Cosmetics,3,121.98,Cash,365.94
13-08-2021,I289873,C150223,Female,64,Metrocity,Souvenir,1,11.73,Cash,11.73
01-04-2021,I289876,C133840,Male,35,Kanyon,Food & Beverage,1,5.23,Credit Card,5.23
31-07-2022,I289884,C578107,Female,65,Istinye Park,Food & Beverage,1,5.23,Cash,5.23
08-10-2022,I289886,C201776,Female,58,Forum Istanbul,Food & Beverage,5,26.15,Debit Card,130.75
16-07-2021,I289889,C875983,Male,33,Metrocity,Clothing,1,300.08,Cash,300.08
05-02-2022,I289891,C323773,Female,53,Metrocity,Shoes,1,600.17,Debit Card,600.17
02-02-2022,I289893,C463969,Female,44,Emaar Square Mall,Clothing,3,900.24,Debit Card,2700.7200000000003
23-11-2022,I289894,C166005,Female,44,Kanyon,Clothing,1,300.08,Debit Card,300.08
03-01-2021,I289895,C154877,Female,38,Zorlu Center,Shoes,4,2400.68,Debit Card,9602.72
07-09-2022,I289897,C201267,Male,33,Forum Istanbul,Cosmetics,3,121.98,Credit Card,365.94
01-03-2022,I289901,C191886,Female,52,Mall of Istanbul,Technology,1,1050.0,Cash,1050.0
07-01-2023,I289903,C612512,Female,32,Mall of Istanbul,Cosmetics,3,121.98,Credit Card,365.94
21-10-2021,I289905,C160005,Female,61,Kanyon,Cosmetics,4,162.64,Cash,650.56
30-06-2022,I289907,C163073,Female,21,Mall of Istanbul,Technology,4,4200.0,Cash,16800.0
01-09-2022,I289910,C184617,Female,45,Istinye Park,Clothing,1,300.08,Credit Card,300.08
22-11-2021,I289913,C955143,Female,65,Kanyon,Cosmetics,2,81.32,Credit Card,162.64
09-03-2021,I289916,C583841,Male,18,Kanyon,Books,5,75.75,Cash,378.75
19-12-2022,I289922,C287152,Female,59,Kanyon,Clothing,2,600.16,Debit Card,1200.32
27-01-2023,I289927,C258603,Female,60,Metrocity,Clothing,5,1500.4,Debit Card,7502.0
18-04-2022,I289928,C170926,Female,43,Metropol AVM,Cosmetics,1,40.66,Credit Card,40.66
10-01-2023,I289929,C236309,Male,48,Metropol AVM,Food & Beverage,3,15.69,Debit Card,47.07
16-03-2022,I289930,C259048,Female,19,Cevahir AVM,Clothing,3,900.24,Cash,2700.7200000000003
28-02-2023,I289931,C360837,Male,22,Cevahir AVM,Food & Beverage,4,20.92,Credit Card,83.68
03-01-2021,I289932,C328675,Female,31,Viaport Outlet,Food & Beverage,2,10.46,Credit Card,20.92
26-04-2021,I289938,C579520,Female,35,Istinye Park,Technology,4,4200.0,Credit Card,16800.0
09-06-2022,I289939,C168133,Male,20,Metrocity,Technology,4,4200.0,Cash,16800.0
22-01-2021,I289940,C299299,Female,40,Zorlu Center,Shoes,4,2400.68,Debit Card,9602.72
19-06-2022,I289944,C591526,Female,19,Metropol AVM,Food & Beverage,3,15.69,Cash,47.07
23-04-2022,I289949,C101764,Male,66,Viaport Outlet,Food & Beverage,1,5.23,Credit Card,5.23
07-07-2022,I289950,C124063,Male,26,Kanyon,Toys,5,179.2,Cash,896.0
25-09-2022,I289952,C115287,Female,58,Zorlu Center,Food & Beverage,1,5.23,Credit Card,5.23
12-04-2021,I289953,C284517,Female,46,Metrocity,Food & Beverage,3,15.69,Credit Card,47.07
15-05-2021,I289955,C395132,Female,18,Metropol AVM,Clothing,3,900.24,Debit Card,2700.7200000000003
20-01-2021,I289957,C116777,Female,65,Metropol AVM,Toys,5,179.2,Cash,896.0
13-11-2022,I289958,C650574,Female,53,Metrocity,Toys,5,179.2,Cash,896.0
23-10-2021,I289961,C198596,Female,32,Viaport Outlet,Clothing,2,600.16,Cash,1200.32
15-10-2021,I289968,C308403,Male,22,Metropol AVM,Clothing,5,1500.4,Cash,7502.0
19-03-2021,I289969,C280561,Female,46,Metrocity,Cosmetics,2,81.32,Debit Card,162.64
04-07-2021,I289970,C149181,Female,51,Metropol AVM,Souvenir,4,46.92,Credit Card,187.68
26-11-2022,I289972,C182162,Female,43,Istinye Park,Food & Beverage,5,26.15,Debit Card,130.75
22-10-2021,I289973,C102926,Male,41,Kanyon,Food & Beverage,5,26.15,Credit Card,130.75
20-06-2022,I289975,C248396,Female,20,Kanyon,Clothing,4,1200.32,Debit Card,4801.28
05-01-2022,I289976,C699457,Female,54,Kanyon,Food & Beverage,5,26.15,Debit Card,130.75
15-01-2021,I289980,C645086,Female,51,Kanyon,Shoes,3,1800.51,Cash,5401.53
22-02-2021,I289982,C188800,Male,45,Kanyon,Food & Beverage,5,26.15,Cash,130.75
13-11-2021,I289983,C889741,Male,31,Metrocity,Food & Beverage,3,15.69,Debit Card,47.07
09-08-2022,I289987,C699169,Female,50,Zorlu Center,Shoes,4,2400.68,Cash,9602.72
09-11-2022,I289989,C138827,Female,39,Kanyon,Souvenir,1,11.73,Cash,11.73
15-05-2022,I289990,C791509,Female,34,Zorlu Center,Clothing,3,900.24,Cash,2700.7200000000003
20-02-2022,I289992,C201275,Female,68,Mall of Istanbul,Cosmetics,3,121.98,Cash,365.94
19-03-2022,I289995,C121221,Male,67,Metrocity,Toys,1,35.84,Cash,35.84
15-08-2022,I290005,C509822,Female,31,Viaport Outlet,Clothing,4,1200.32,Credit Card,4801.28
